Shipment_ID,Origin,Destination,Distance_km,Shipment_Mode,Carrier,Quantity,Weight_kg,Volume_m3,Shipment_Value_INR,Weather_Conditions,Traffic_Conditions,Planned_Duration_Days,Actual_Duration_Days,Delay_Days,Status
SH1984,Bengaluru,Chennai,1955,Road,SCI,4405,31479.99,94.085,109129216.0,Rainy,Moderate,5,7.31,2.31,Delayed
SH1985,Kolkata,Ahmedabad,14663,Ocean,Blue Dart,6406,60171.88,172.087,62436460.05,Sunny,Moderate,29,29.47,0.47,On Time
SH1986,Ahmedabad,Hyderabad,1014,Road,Gati,504,1662.42,3.637,5933824.54,Stormy,Moderate,2,6.27,4.27,Delayed
SH1987,Bengaluru,Delhi,1620,Road,Blue Dart,5145,3299.71,9.223,17814176.42,Rainy,High,4,7.26,3.26,Delayed
SH1988,Chennai,Kochi,6366,Ocean,SCI,6571,71472.63,167.546,93068699.47,Rainy,Moderate,12,13.64,1.64,Delayed
SH1989,Kochi,Hyderabad,9943,Ocean,CONCOR,7496,66384.24,167.84,103675582.72,Sunny,Moderate,19,19.63,0.63,On Time
SH1990,Kolkata,Delhi,4442,Ocean,Blue Dart,3986,21551.31,57.899,36190927.93,Sunny,Low,10,9.55,-0.45,On Time
SH1991,Kolkata,Delhi,5825,Ocean,CONCOR,9865,11244.57,58.148,15510054.5,Sunny,Low,11,18.46,7.46,Delayed
SH1992,Kolkata,Ahmedabad,9679,Air,CONCOR,2838,23650.43,79.871,305377107.01,Stormy,Moderate,8,11.47,3.47,Delayed
SH1993,Kochi,Bengaluru,1331,Road,CONCOR,8470,101424.19,430.42,535558650.6,Stormy,Low,3,4.62,1.62,Delayed
SH1994,Kolkata,Kochi,4937,Ocean,Blue Dart,7039,5221.43,16.679,6059571.75,Rainy,Moderate,10,9.68,-0.32,On Time
SH1995,Kolkata,Mumbai,13886,Ocean,Gati,9631,106256.34,429.839,118776266.3,Sunny,Moderate,27,26.89,-0.11,On Time
SH1996,Mumbai,Chennai,9735,Ocean,SCI,6663,79448.19,405.245,79559840.1,Rainy,High,19,20.95,1.95,Delayed
SH1997,Delhi,Hyderabad,866,Road,Blue Dart,2284,15538.92,50.36,83519173.86,Sunny,Low,2,2.01,0.01,On Time
SH1998,Delhi,Mumbai,10617,Air,Blue Dart,3765,38319.01,127.357,414203671.63,Sunny,Moderate,8,7.24,-0.76,On Time
SH1999,Ahmedabad,Chennai,5269,Ocean,SCI,6766,49233.65,199.739,54510922.54,Stormy,High,10,13.22,3.22,Delayed
SH2000,Kochi,Mumbai,10407,Air,Gati,7247,9513.25,28.035,135529323.0,Rainy,Moderate,8,9.41,1.41,Delayed
SH2001,Bengaluru,Kolkata,1797,Road,Gati,3907,41230.94,170.232,147862582.54,Sunny,High,5,8.0,3.0,Delayed
SH2002,Hyderabad,Ahmedabad,9758,Ocean,SCI,3101,17223.46,100.63,27372509.41,Rainy,Moderate,19,21.01,2.01,Delayed
SH2003,Ahmedabad,Hyderabad,631,Road,CONCOR,1053,10047.99,24.308,36127688.05,Sunny,Moderate,1,1.39,0.39,On Time
SH2004,Chennai,Kolkata,6999,Air,CONCOR,6677,79616.15,205.422,766139524.64,Sunny,Moderate,5,5.34,0.34,On Time
SH2005,Hyderabad,Ahmedabad,10587,Ocean,Blue Dart,5141,9894.5,28.469,17413667.2,Stormy,Moderate,21,25.54,4.54,Delayed
SH2006,Delhi,Chennai,4209,Ocean,Blue Dart,4995,6418.86,21.665,7487950.84,Sunny,High,10,9.35,-0.65,On Time
SH2007,Bengaluru,Kochi,13094,Ocean,Blue Dart,5288,23723.9,107.577,38867969.03,Sunny,Low,26,26.67,0.67,On Time
SH2008,Bengaluru,Kochi,2821,Rail,CONCOR,6182,26173.4,63.965,91843266.82,Sunny,Low,7,6.78,-0.22,On Time
SH2009,Delhi,Mumbai,11129,Air,CONCOR,6784,69515.62,167.255,700687081.38,Sunny,Low,9,9.04,0.04,On Time
SH2010,Ahmedabad,Chennai,14502,Ocean,Blue Dart,2787,3849.2,12.198,6288568.8,Stormy,Moderate,29,32.28,3.28,Delayed
SH2011,Kochi,Mumbai,1029,Road,CONCOR,7300,59918.64,191.906,279917013.13,Sunny,Low,2,2.24,0.24,On Time
SH2012,Kochi,Delhi,4002,Air,CONCOR,6494,10908.12,24.333,133183461.76,Foggy,Moderate,3,4.54,1.54,Delayed
SH2013,Mumbai,Delhi,1381,Rail,Blue Dart,1817,11093.81,55.942,35260964.6,Rainy,Low,3,3.25,0.25,On Time
SH2014,Ahmedabad,Kochi,11409,Ocean,Gati,5539,42783.79,125.27,49380525.54,Sunny,Moderate,22,22.27,0.27,On Time
SH2015,Hyderabad,Mumbai,9438,Ocean,Blue Dart,523,1365.54,4.573,1760514.57,Rainy,High,18,19.55,1.55,Delayed
SH2016,Hyderabad,Kolkata,3140,Rail,Blue Dart,9332,81304.09,205.315,249975641.74,Rainy,Moderate,7,8.24,1.24,Delayed
SH2017,Kolkata,Hyderabad,11103,Ocean,SCI,982,3797.99,9.793,4652582.56,Stormy,Low,22,31.03,9.03,Delayed
SH2018,Bengaluru,Delhi,9087,Ocean,CONCOR,4773,41812.14,172.301,61962476.4,Rainy,High,18,18.21,0.21,On Time
SH2019,Ahmedabad,Delhi,12128,Ocean,CONCOR,2114,12859.89,48.089,13235097.36,Rainy,Low,24,25.6,1.6,Delayed
SH2020,Kolkata,Bengaluru,12330,Ocean,TCI,6517,61102.17,131.578,75786271.87,Foggy,Low,24,24.9,0.9,On Time
SH2021,Kochi,Ahmedabad,864,Rail,Blue Dart,4760,22893.87,149.895,73579661.81,Sunny,Moderate,3,3.56,0.56,On Time
SH2022,Ahmedabad,Chennai,1432,Road,SCI,1536,14252.53,77.075,72778727.21,Sunny,Low,4,5.24,1.24,Delayed
SH2023,Kochi,Bengaluru,1953,Road,Blue Dart,4240,36600.03,137.906,149305994.36,Rainy,Moderate,5,5.59,0.59,On Time
SH2024,Chennai,Mumbai,1771,Road,TCI,8103,95907.63,426.515,444088176.67,Stormy,Low,5,7.05,2.05,Delayed
SH2025,Bengaluru,Hyderabad,689,Road,CONCOR,4009,43093.3,133.883,199686027.31,Sunny,Low,1,1.66,0.66,On Time
SH2026,Kochi,Kolkata,5550,Ocean,CONCOR,7191,78883.31,320.799,109198012.63,Foggy,Low,11,12.22,1.22,Delayed
SH2027,Hyderabad,Kochi,2926,Rail,SCI,1608,4283.73,28.015,15839505.24,Sunny,High,7,9.55,2.55,Delayed
SH2028,Kochi,Ahmedabad,7139,Ocean,CONCOR,4785,40945.53,108.001,40995031.21,Sunny,Low,14,18.54,4.54,Delayed
SH2029,Kochi,Ahmedabad,1842,Rail,SCI,1284,14601.28,32.257,30916288.43,Rainy,Low,4,5.36,1.36,Delayed
SH2030,Kolkata,Delhi,338,Road,Blue Dart,8388,28567.98,108.001,127662919.01,Sunny,High,1,3.19,2.19,Delayed
SH2031,Hyderabad,Kolkata,6555,Ocean,TCI,1200,1673.96,5.165,1815268.42,Stormy,Moderate,13,17.88,4.88,Delayed
SH2032,Bengaluru,Hyderabad,651,Road,Blue Dart,7210,65868.23,382.126,325459432.89,Rainy,High,1,1.7,0.7,On Time
SH2033,Kochi,Delhi,3539,Air,TCI,4805,40081.09,118.103,590200719.99,Sunny,Moderate,2,2.54,0.54,On Time
SH2034,Kochi,Hyderabad,5895,Ocean,Blue Dart,2550,16979.3,73.616,26907752.09,Rainy,Moderate,11,11.33,0.33,On Time
SH2035,Ahmedabad,Chennai,8938,Air,CONCOR,801,6986.74,17.837,82621952.69,Rainy,High,7,8.54,1.54,Delayed
SH2036,Hyderabad,Delhi,11648,Ocean,Gati,2364,18901.84,87.482,19146315.76,Sunny,Low,23,22.41,-0.59,On Time
SH2037,Kochi,Mumbai,10209,Ocean,TCI,2306,17496.52,85.639,25272070.5,Stormy,Low,20,23.35,3.35,Delayed
SH2038,Kolkata,Ahmedabad,5643,Ocean,SCI,7395,29255.05,144.551,33646753.09,Sunny,Moderate,11,11.86,0.86,On Time
SH2039,Kochi,Ahmedabad,1853,Road,Gati,9266,19199.09,55.98,89282778.02,Rainy,Moderate,5,6.03,1.03,Delayed
SH2040,Chennai,Kochi,7194,Ocean,Gati,5400,55678.22,245.373,56480465.08,Rainy,Low,14,19.42,5.42,Delayed
SH2041,Kolkata,Kochi,5299,Ocean,Gati,3530,28378.84,83.533,45491806.66,Stormy,High,10,12.45,2.45,Delayed
SH2042,Ahmedabad,Mumbai,5373,Ocean,CONCOR,9198,31097.56,174.674,40386830.19,Sunny,Low,10,10.36,0.36,On Time
SH2043,Mumbai,Kochi,9970,Ocean,CONCOR,7350,26714.24,56.787,44237179.27,Foggy,Low,19,20.51,1.51,Delayed
SH2044,Bengaluru,Delhi,10351,Ocean,SCI,734,5952.96,14.794,6991121.44,Sunny,Low,20,20.38,0.38,On Time
SH2045,Bengaluru,Hyderabad,1783,Rail,TCI,2029,4151.85,16.522,13116752.92,Rainy,Moderate,4,6.16,2.16,Delayed
SH2046,Chennai,Kolkata,12741,Ocean,SCI,6280,52118.35,111.898,66920746.47,Stormy,Moderate,25,27.81,2.81,Delayed
SH2047,Chennai,Ahmedabad,7426,Air,SCI,1228,8689.62,47.35,79270277.03,Sunny,Low,6,6.62,0.62,On Time
SH2048,Hyderabad,Kolkata,11388,Air,CONCOR,1342,11733.95,25.591,146332825.4,Sunny,Moderate,9,10.49,1.49,Delayed
SH2049,Ahmedabad,Chennai,1426,Rail,CONCOR,7733,38409.14,87.845,107143713.43,Rainy,High,3,8.25,5.25,Delayed
SH2050,Chennai,Kolkata,4543,Air,Blue Dart,5819,68915.43,207.135,949992563.88,Rainy,High,3,4.76,1.76,Delayed
SH2051,Kolkata,Mumbai,5046,Air,Blue Dart,3271,36042.0,102.599,474577386.72,Sunny,Low,4,6.79,2.79,Delayed
SH2052,Kolkata,Bengaluru,8318,Ocean,Blue Dart,2830,10668.18,26.661,15330015.86,Foggy,Low,16,20.36,4.36,Delayed
SH2053,Bengaluru,Mumbai,6360,Ocean,SCI,1234,13983.15,31.25,23348357.67,Foggy,Moderate,12,13.6,1.6,Delayed
SH2054,Chennai,Kochi,1860,Road,CONCOR,5319,23859.16,53.91,120666874.36,Sunny,Low,5,4.9,-0.1,On Time
SH2055,Hyderabad,Mumbai,1933,Road,SCI,9510,31639.88,78.106,159119694.98,Sunny,Low,5,5.66,0.66,On Time
SH2056,Ahmedabad,Delhi,1255,Road,CONCOR,9799,89598.02,398.39,443139554.92,Sunny,High,3,4.97,1.97,Delayed
SH2057,Ahmedabad,Bengaluru,3569,Air,TCI,9636,86036.05,457.521,1141217885.89,Sunny,Low,2,2.58,0.58,On Time
SH2058,Chennai,Mumbai,14970,Ocean,CONCOR,4721,10951.55,52.484,16602414.45,Rainy,Low,29,36.4,7.4,Delayed
SH2059,Mumbai,Bengaluru,11707,Air,TCI,6433,5552.85,16.951,72967827.39,Sunny,Low,9,9.46,0.46,On Time
SH2060,Kochi,Kolkata,9023,Ocean,Gati,1395,8206.37,35.438,11935837.26,Foggy,Moderate,18,18.92,0.92,On Time
SH2061,Mumbai,Kochi,5223,Ocean,TCI,5042,8940.05,20.592,14811043.04,Stormy,Moderate,10,15.55,5.55,Delayed
SH2062,Hyderabad,Mumbai,3207,Rail,Blue Dart,5077,38770.16,130.559,119150230.23,Stormy,Moderate,8,10.42,2.42,Delayed
SH2063,Ahmedabad,Delhi,2108,Rail,CONCOR,8739,24308.94,59.813,74742739.31,Sunny,Low,5,4.51,-0.49,On Time
SH2064,Hyderabad,Ahmedabad,2486,Rail,TCI,5062,34123.27,79.42,70411522.54,Foggy,Moderate,6,8.12,2.12,Delayed
SH2065,Bengaluru,Ahmedabad,10066,Ocean,Blue Dart,9637,53025.84,153.452,53490288.4,Rainy,Low,20,20.74,0.74,On Time
SH2066,Kochi,Hyderabad,14293,Ocean,CONCOR,9879,90185.99,247.749,94198543.52,Sunny,Moderate,28,27.59,-0.41,On Time
SH2067,Delhi,Kochi,1807,Rail,Blue Dart,159,1197.11,2.512,2804186.42,Stormy,Low,4,5.2,1.2,Delayed
SH2068,Ahmedabad,Mumbai,14860,Ocean,CONCOR,7070,37481.69,146.868,56655917.35,Foggy,Moderate,29,30.1,1.1,Delayed
SH2069,Mumbai,Hyderabad,8167,Air,Blue Dart,8998,102094.69,222.223,876719556.41,Rainy,Low,6,7.17,1.17,Delayed
SH2070,Chennai,Kolkata,5381,Ocean,CONCOR,1551,9124.15,40.351,11320943.29,Foggy,Moderate,10,10.97,0.97,On Time
SH2071,Chennai,Bengaluru,8342,Ocean,CONCOR,1170,2889.71,5.922,4053254.96,Rainy,High,16,17.9,1.9,Delayed
SH2072,Kochi,Chennai,6413,Ocean,Blue Dart,8704,53255.02,280.469,54880328.89,Sunny,Low,12,12.02,0.02,On Time
SH2073,Delhi,Kolkata,11933,Air,TCI,6437,39772.21,87.239,565204350.58,Sunny,High,9,9.97,0.97,On Time
SH2074,Ahmedabad,Mumbai,588,Road,Blue Dart,5993,57499.46,162.568,277192854.4,Sunny,Moderate,1,1.84,0.84,On Time
SH2075,Delhi,Chennai,1190,Road,CONCOR,2716,3106.03,9.491,16637654.19,Sunny,Moderate,3,3.89,0.89,On Time
SH2076,Ahmedabad,Chennai,4658,Ocean,TCI,5826,33203.4,76.134,46761184.03,Sunny,Moderate,10,10.07,0.07,On Time
SH2077,Delhi,Bengaluru,1408,Road,TCI,3018,27736.45,114.203,107191886.55,Rainy,Low,4,5.83,1.83,Delayed
SH2078,Chennai,Bengaluru,6155,Ocean,TCI,5410,28882.6,72.689,51339942.1,Stormy,Low,12,21.29,9.29,Delayed
SH2079,Hyderabad,Mumbai,13821,Ocean,CONCOR,3039,23339.09,100.096,32272061.0,Foggy,High,27,28.44,1.44,Delayed
SH2080,Hyderabad,Kochi,5808,Air,TCI,2228,8628.06,18.264,79396461.02,Sunny,Moderate,4,4.29,0.29,On Time
SH2081,Delhi,Mumbai,10147,Air,CONCOR,5883,39692.17,89.94,348543583.25,Foggy,High,8,13.25,5.25,Delayed
SH2082,Delhi,Mumbai,953,Road,CONCOR,3237,31845.16,146.163,116854334.33,Stormy,High,2,7.0,5.0,Delayed
SH2083,Chennai,Hyderabad,7307,Ocean,SCI,6175,63238.42,186.531,82715381.48,Foggy,Moderate,14,16.75,2.75,Delayed
SH2084,Hyderabad,Chennai,9717,Ocean,CONCOR,9347,26263.1,122.095,30832808.03,Sunny,Low,19,19.41,0.41,On Time
SH2085,Kolkata,Mumbai,3904,Rail,TCI,2184,14737.21,29.981,38940999.21,Sunny,High,9,11.74,2.74,Delayed
SH2086,Mumbai,Kolkata,6245,Air,SCI,6766,35077.32,70.211,422840999.79,Sunny,Moderate,5,6.03,1.03,Delayed
SH2087,Ahmedabad,Hyderabad,9015,Air,Blue Dart,2571,8177.28,19.442,70432895.97,Sunny,Moderate,7,6.37,-0.63,On Time
SH2088,Kochi,Delhi,643,Road,Gati,1301,4717.72,9.575,17735397.05,Rainy,Low,1,2.14,1.14,Delayed
SH2089,Hyderabad,Ahmedabad,6172,Ocean,CONCOR,6324,10363.29,24.952,15140915.53,Sunny,Low,12,12.04,0.04,On Time
SH2090,Chennai,Hyderabad,1412,Road,Gati,7134,8040.09,30.294,34315191.76,Sunny,Low,4,4.41,0.41,On Time
SH2091,Kochi,Hyderabad,2270,Rail,CONCOR,2916,33970.3,161.17,81198271.24,Rainy,Low,5,5.8,0.8,On Time
SH2092,Kochi,Mumbai,11309,Ocean,TCI,8136,23343.81,61.562,23261017.12,Sunny,Moderate,22,25.63,3.63,Delayed
SH2093,Ahmedabad,Chennai,7325,Ocean,Gati,3193,24122.35,81.997,36405247.66,Foggy,High,14,13.99,-0.01,On Time
SH2094,Bengaluru,Ahmedabad,5157,Ocean,CONCOR,7699,87459.26,240.43,136551367.67,Stormy,Low,10,17.05,7.05,Delayed
SH2095,Kolkata,Ahmedabad,8231,Air,CONCOR,875,5914.03,13.706,69543448.83,Foggy,Low,6,8.6,2.6,Delayed
SH2096,Ahmedabad,Kolkata,708,Road,Blue Dart,431,1647.02,5.766,7752897.08,Rainy,High,2,4.62,2.62,Delayed
SH2097,Bengaluru,Hyderabad,5333,Ocean,Blue Dart,1844,9284.46,18.746,12274907.65,Sunny,Low,10,9.8,-0.2,On Time
SH2098,Bengaluru,Kochi,9927,Air,TCI,9792,62118.58,229.371,577784273.57,Sunny,Moderate,8,8.41,0.41,On Time
SH2099,Ahmedabad,Kolkata,2493,Rail,CONCOR,6760,73684.51,409.538,175301192.76,Stormy,Moderate,6,8.6,2.6,Delayed
SH2100,Chennai,Hyderabad,11709,Air,Gati,9024,41910.6,139.975,623354143.64,Stormy,High,9,13.66,4.66,Delayed
SH2101,Kolkata,Mumbai,9253,Ocean,SCI,6035,13128.23,32.474,14890903.19,Sunny,Moderate,18,18.27,0.27,On Time
SH2102,Kolkata,Mumbai,1256,Rail,SCI,3076,1890.71,7.043,5100406.86,Sunny,Moderate,3,4.13,1.13,Delayed
SH2103,Ahmedabad,Chennai,5238,Ocean,CONCOR,3648,5802.33,21.379,5748473.1,Sunny,Moderate,10,9.9,-0.1,On Time
SH2104,Kochi,Mumbai,830,Rail,CONCOR,148,110.49,0.27,406370.99,Stormy,Low,3,5.04,2.04,Delayed
SH2105,Delhi,Chennai,10729,Ocean,Gati,6063,62577.31,148.979,63473353.85,Rainy,Low,21,21.57,0.57,On Time
SH2106,Kochi,Hyderabad,13970,Ocean,Blue Dart,1031,5787.2,12.038,9560457.86,Rainy,Low,27,28.39,1.39,Delayed
SH2107,Delhi,Bengaluru,13368,Ocean,Blue Dart,3822,12223.35,50.545,18963241.04,Sunny,Moderate,26,29.21,3.21,Delayed
SH2108,Kolkata,Bengaluru,6389,Air,Gati,9897,54277.6,279.579,600368443.0,Rainy,Moderate,5,5.78,0.78,On Time
SH2109,Delhi,Chennai,12290,Ocean,Gati,7065,81604.64,381.431,99675660.91,Rainy,High,24,25.31,1.31,Delayed
SH2110,Kochi,Hyderabad,717,Road,SCI,2556,12574.12,74.241,65313228.28,Foggy,High,2,5.26,3.26,Delayed
SH2111,Hyderabad,Kochi,6906,Ocean,CONCOR,357,598.91,3.055,915152.46,Sunny,Moderate,13,12.62,-0.38,On Time
SH2112,Delhi,Chennai,11596,Ocean,TCI,8035,38422.45,146.989,56932537.49,Sunny,High,23,23.99,0.99,On Time
SH2113,Kolkata,Mumbai,6335,Air,Gati,8218,89102.87,182.038,1108544123.56,Stormy,Low,5,7.7,2.7,Delayed
SH2114,Hyderabad,Kolkata,14682,Ocean,SCI,4589,12066.31,32.663,13345228.01,Sunny,Low,29,29.7,0.7,On Time
SH2115,Delhi,Ahmedabad,1835,Rail,TCI,437,3670.4,11.811,10973133.79,Rainy,Moderate,4,5.63,1.63,Delayed
SH2116,Kolkata,Bengaluru,1987,Rail,SCI,4242,8990.23,19.085,25208751.18,Sunny,High,4,7.64,3.64,Delayed
SH2117,Kolkata,Chennai,1596,Road,Gati,9918,21247.47,95.82,103358854.56,Rainy,Low,4,5.27,1.27,Delayed
SH2118,Kochi,Hyderabad,13325,Ocean,Blue Dart,1886,8209.88,19.432,13780693.01,Sunny,Low,26,25.79,-0.21,On Time
SH2119,Kochi,Ahmedabad,5357,Ocean,Gati,3531,9415.55,22.176,13754019.63,Stormy,Low,10,13.93,3.93,Delayed
SH2120,Ahmedabad,Kolkata,7999,Air,CONCOR,1620,4210.56,15.235,55874530.87,Rainy,Moderate,6,7.06,1.06,Delayed
SH2121,Hyderabad,Kolkata,9272,Ocean,Gati,9033,56828.32,262.358,96386275.57,Rainy,Low,18,26.54,8.54,Delayed
SH2122,Hyderabad,Kochi,12000,Ocean,TCI,7695,50854.61,130.741,58957980.83,Sunny,High,24,24.21,0.21,On Time
SH2123,Mumbai,Hyderabad,11371,Ocean,Gati,8217,39147.83,98.328,45013303.4,Rainy,Low,22,21.82,-0.18,On Time
SH2124,Bengaluru,Mumbai,8378,Ocean,TCI,6311,26412.63,120.299,44317611.66,Sunny,Low,16,15.87,-0.13,On Time
SH2125,Kochi,Kolkata,1251,Road,TCI,129,425.54,2.18,2264175.19,Rainy,High,3,6.31,3.31,Delayed
SH2126,Kolkata,Chennai,3739,Air,Blue Dart,8283,97885.23,454.298,1375642478.19,Sunny,Low,3,3.09,0.09,On Time
SH2127,Kolkata,Bengaluru,5066,Air,CONCOR,947,4252.81,12.568,58174263.81,Sunny,High,4,4.36,0.36,On Time
SH2128,Kochi,Chennai,1891,Road,TCI,2985,15118.18,42.652,75633923.24,Sunny,Moderate,5,7.02,2.02,Delayed
SH2129,Ahmedabad,Kolkata,10799,Ocean,TCI,8876,64911.05,351.096,116576624.54,Sunny,Moderate,21,21.03,0.03,On Time
SH2130,Hyderabad,Mumbai,1301,Road,Gati,9779,7294.86,15.183,25469540.8,Sunny,Low,3,2.88,-0.12,On Time
SH2131,Hyderabad,Ahmedabad,880,Road,TCI,7223,49713.05,211.357,158028451.0,Foggy,Low,2,2.46,0.46,On Time
SH2132,Mumbai,Kochi,10846,Ocean,Blue Dart,7360,78592.82,222.759,91745571.7,Sunny,High,21,20.02,-0.98,On Time
SH2133,Ahmedabad,Delhi,6683,Air,Gati,1903,11833.47,72.088,168621645.43,Foggy,Low,5,6.05,1.05,Delayed
SH2134,Kochi,Ahmedabad,1308,Rail,Gati,2972,22432.17,57.386,64992477.0,Sunny,Moderate,3,4.36,1.36,Delayed
SH2135,Delhi,Hyderabad,2817,Rail,Blue Dart,521,2953.57,12.591,5914472.81,Rainy,Moderate,7,9.45,2.45,Delayed
SH2136,Bengaluru,Mumbai,6330,Ocean,CONCOR,9784,32985.11,90.839,50722178.88,Sunny,High,12,12.48,0.48,On Time
SH2137,Kochi,Hyderabad,11582,Air,Blue Dart,2868,31977.38,74.475,393594208.27,Sunny,Moderate,9,12.26,3.26,Delayed
SH2138,Delhi,Chennai,2625,Rail,CONCOR,344,2198.6,5.157,5087267.42,Rainy,High,6,9.29,3.29,Delayed
SH2139,Hyderabad,Ahmedabad,3105,Air,Gati,5868,36400.74,84.025,378012044.15,Sunny,Moderate,2,5.76,3.76,Delayed
SH2140,Chennai,Kolkata,10718,Ocean,Gati,8704,29067.35,59.08,47354439.16,Sunny,Low,21,21.01,0.01,On Time
SH2141,Hyderabad,Kolkata,345,Road,CONCOR,1425,8325.12,20.215,30217085.3,Sunny,High,1,3.99,2.99,Delayed
SH2142,Ahmedabad,Hyderabad,1861,Road,Blue Dart,137,1526.45,4.419,5656315.57,Sunny,Low,5,4.17,-0.83,On Time
SH2143,Ahmedabad,Bengaluru,5474,Air,Gati,8008,11451.46,30.144,144020762.99,Sunny,Low,4,3.99,-0.01,On Time
SH2144,Kochi,Hyderabad,906,Rail,Gati,8339,30723.96,129.574,74058628.28,Sunny,Moderate,3,3.33,0.33,On Time
SH2145,Ahmedabad,Kochi,5134,Air,SCI,4371,51332.24,120.298,586767547.15,Sunny,Moderate,4,4.83,0.83,On Time
SH2146,Ahmedabad,Hyderabad,12195,Ocean,Gati,8987,31027.48,132.544,36645985.84,Sunny,Low,24,23.75,-0.25,On Time
SH2147,Delhi,Kolkata,1838,Road,Blue Dart,9224,87866.14,184.856,443949576.09,Sunny,High,5,7.17,2.17,Delayed
SH2148,Mumbai,Kolkata,7507,Air,SCI,4771,16788.49,40.852,249202801.86,Rainy,High,6,10.54,4.54,Delayed
SH2149,Bengaluru,Hyderabad,7749,Ocean,Gati,8109,79194.8,516.82,96816003.03,Sunny,Moderate,15,14.97,-0.03,On Time
SH2150,Kolkata,Hyderabad,12428,Ocean,Gati,4960,50533.2,176.835,75613007.12,Foggy,Low,24,24.54,0.54,On Time
SH2151,Kolkata,Ahmedabad,10710,Air,Blue Dart,8968,75397.71,151.548,811997736.12,Rainy,High,8,8.86,0.86,On Time
SH2152,Mumbai,Chennai,10921,Air,CONCOR,1144,2295.63,5.817,25696520.1,Rainy,Low,9,10.18,1.18,Delayed
SH2153,Mumbai,Chennai,11139,Ocean,CONCOR,6980,28348.06,111.61,34496020.62,Stormy,Moderate,22,26.68,4.68,Delayed
SH2154,Delhi,Chennai,2522,Rail,SCI,6279,44238.76,133.553,139144378.15,Rainy,Low,6,7.18,1.18,Delayed
SH2155,Kochi,Bengaluru,12709,Ocean,TCI,1488,2515.05,10.535,4355921.08,Rainy,Low,25,26.32,1.32,Delayed
SH2156,Delhi,Bengaluru,546,Road,Blue Dart,9217,99517.27,239.087,315303474.82,Sunny,Low,1,1.0,0.0,On Time
SH2157,Bengaluru,Kolkata,14455,Ocean,SCI,2477,14083.87,42.32,19628923.01,Rainy,Low,28,29.63,1.63,Delayed
SH2158,Bengaluru,Ahmedabad,7005,Air,TCI,6594,59146.09,124.816,658168229.35,Sunny,Low,5,5.49,0.49,On Time
SH2159,Kochi,Hyderabad,11484,Air,TCI,887,688.71,1.824,6524366.82,Rainy,Low,9,10.21,1.21,Delayed
SH2160,Kochi,Delhi,6040,Ocean,Gati,6782,15147.07,61.177,15730743.63,Sunny,Low,12,12.03,0.03,On Time
SH2161,Ahmedabad,Chennai,1458,Road,CONCOR,3788,44183.6,103.843,247521770.08,Rainy,Low,4,4.71,0.71,On Time
SH2162,Bengaluru,Delhi,13491,Ocean,Blue Dart,7307,6593.04,15.727,10331899.85,Foggy,High,26,27.45,1.45,Delayed
SH2163,Delhi,Ahmedabad,432,Road,CONCOR,971,4894.78,13.487,15403513.43,Stormy,Low,1,2.29,1.29,Delayed
SH2164,Bengaluru,Ahmedabad,1184,Road,CONCOR,440,1656.26,8.637,5487974.11,Sunny,Moderate,3,4.02,1.02,Delayed
SH2165,Kochi,Chennai,1825,Road,Blue Dart,2361,21554.68,122.741,70656526.69,Rainy,Moderate,5,6.74,1.74,Delayed
SH2166,Hyderabad,Ahmedabad,14104,Ocean,TCI,5652,66583.69,139.861,105136119.16,Rainy,Low,28,29.29,1.29,Delayed
SH2167,Delhi,Kochi,2437,Rail,SCI,8430,61612.67,181.726,176479369.63,Rainy,Low,6,7.61,1.61,Delayed
SH2168,Kolkata,Delhi,6500,Ocean,Blue Dart,8411,22658.42,86.37,29733539.83,Rainy,High,13,19.41,6.41,Delayed
SH2169,Hyderabad,Kolkata,715,Road,SCI,7767,21006.17,44.795,64937137.75,Rainy,Low,2,2.72,0.72,On Time
SH2170,Mumbai,Ahmedabad,7598,Ocean,SCI,2442,12623.05,25.52,20287905.67,Foggy,Moderate,15,17.33,2.33,Delayed
SH2171,Hyderabad,Bengaluru,5177,Air,SCI,1545,3368.17,9.07,40925513.13,Sunny,Low,4,4.29,0.29,On Time
SH2172,Kochi,Delhi,922,Road,Gati,4829,27678.64,67.227,104875949.8,Sunny,Moderate,2,2.39,0.39,On Time
SH2173,Kochi,Chennai,5802,Ocean,TCI,9662,113122.75,289.24,193646641.17,Rainy,Moderate,11,11.27,0.27,On Time
SH2174,Chennai,Hyderabad,10897,Ocean,CONCOR,8635,85445.99,452.873,141561381.0,Rainy,Low,21,21.68,0.68,On Time
SH2175,Bengaluru,Kolkata,1256,Road,CONCOR,6608,31514.33,83.792,125667189.34,Rainy,Moderate,3,4.01,1.01,Delayed
SH2176,Bengaluru,Hyderabad,5744,Ocean,Blue Dart,2303,12633.67,40.297,19608120.15,Sunny,Low,11,16.17,5.17,Delayed
SH2177,Delhi,Kochi,14826,Ocean,CONCOR,9190,107416.14,343.288,186720054.87,Sunny,Low,29,36.48,7.48,Delayed
SH2178,Delhi,Ahmedabad,1494,Road,CONCOR,6547,68078.18,438.097,226376791.63,Sunny,Moderate,4,2.77,-1.23,On Time
SH2179,Chennai,Delhi,887,Road,SCI,6824,67403.64,142.977,344354232.42,Foggy,Low,2,3.09,1.09,Delayed
